epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,411.527,1.9457,2.45937,2.05653,0.49932,0.34426,0.36541,0.11814,2.09821,2.19146,2.31111,0.000116506,0.000116506,0.000116506
26,427.973,1.93886,2.47559,2.0283,0.44617,0.32787,0.30863,0.10257,2.14045,2.22599,2.33943,0.00011211,0.00011211,0.00011211
27,444.898,1.95947,2.48324,2.01184,0.45281,0.29508,0.30615,0.10193,2.16584,2.23355,2.37981,0.000107714,0.000107714,0.000107714
28,461.663,1.89916,2.46496,1.98422,0.49181,0.38078,0.38232,0.11982,2.13857,2.14897,2.35213,0.000103319,0.000103319,0.000103319
29,477.801,1.92929,2.45269,2.00772,0.50824,0.42623,0.37037,0.12436,2.13282,2.13555,2.30726,9.89232e-05,9.89232e-05,9.89232e-05
30,493.506,1.9031,2.38941,1.96176,0.50704,0.38784,0.36043,0.11586,2.16667,2.1847,2.34735,9.45276e-05,9.45276e-05,9.45276e-05
31,510.636,1.93219,2.43406,1.9826,0.43313,0.40984,0.33489,0.11039,2.1825,2.24517,2.38145,9.0132e-05,9.0132e-05,9.0132e-05
32,526.687,1.89509,2.42045,1.95317,0.57425,0.39344,0.41664,0.14092,2.13348,2.1681,2.30567,8.57364e-05,8.57364e-05,8.57364e-05
33,543.128,1.90185,2.34224,1.94894,0.48674,0.41199,0.39871,0.13072,2.1686,2.16766,2.33976,8.13408e-05,8.13408e-05,8.13408e-05
34,559.838,1.93529,2.38068,2.02168,0.45376,0.41803,0.36689,0.12582,2.19243,2.16501,2.37547,7.69452e-05,7.69452e-05,7.69452e-05
35,576.576,1.90196,2.37877,1.99551,0.50698,0.40984,0.37119,0.12392,2.20501,2.11786,2.37168,7.25496e-05,7.25496e-05,7.25496e-05
36,592.835,1.87872,2.37529,1.95998,0.55101,0.39344,0.4198,0.14132,2.16766,2.14625,2.31155,6.8154e-05,6.8154e-05,6.8154e-05
37,608.973,1.87647,2.37528,1.95951,0.5657,0.42707,0.44986,0.14325,2.18968,2.11051,2.32105,6.37584e-05,6.37584e-05,6.37584e-05
38,625.007,1.85331,2.36428,1.90268,0.53789,0.42623,0.44538,0.1427,2.17681,2.08204,2.29302,5.93628e-05,5.93628e-05,5.93628e-05
39,641.229,1.88088,2.3006,1.94506,0.63436,0.35246,0.41419,0.1278,2.17532,2.09422,2.34158,5.49672e-05,5.49672e-05,5.49672e-05
40,657.795,1.90077,2.35082,1.94246,0.70297,0.40984,0.46688,0.14326,2.17834,2.08297,2.31314,5.05716e-05,5.05716e-05,5.05716e-05
41,671.893,1.86352,3.16062,2.05901,0.44992,0.36066,0.34194,0.10188,2.15598,2.28047,2.37138,4.6176e-05,4.6176e-05,4.6176e-05
42,686.268,1.77717,2.93903,2.00132,0.52086,0.27049,0.29002,0.0888,2.16636,2.35768,2.41442,4.17804e-05,4.17804e-05,4.17804e-05
43,700.581,1.7853,2.91313,2.00137,0.45889,0.37705,0.35939,0.11404,2.14378,2.23105,2.3282,3.73848e-05,3.73848e-05,3.73848e-05
44,714.741,1.76149,2.84957,1.97625,0.54567,0.37705,0.39698,0.13982,2.15359,2.16096,2.27032,3.29892e-05,3.29892e-05,3.29892e-05
45,728.786,1.78273,2.7487,1.97163,0.58522,0.39321,0.41704,0.14876,2.12982,2.13091,2.24562,2.85936e-05,2.85936e-05,2.85936e-05
46,743.057,1.80205,2.76653,1.95438,0.56177,0.41803,0.43395,0.14273,2.13378,2.14935,2.26841,2.4198e-05,2.4198e-05,2.4198e-05
47,757.342,1.74448,2.71805,1.93694,0.59927,0.38525,0.42385,0.13855,2.13828,2.13001,2.27517,1.98024e-05,1.98024e-05,1.98024e-05
48,771.584,1.75516,2.68911,1.94539,0.56028,0.40734,0.43396,0.13683,2.12363,2.1147,2.24989,1.54068e-05,1.54068e-05,1.54068e-05
49,785.58,1.74273,2.65761,1.95441,0.5872,0.40811,0.44086,0.14246,2.11556,2.09908,2.23191,1.10112e-05,1.10112e-05,1.10112e-05
50,799.503,1.70908,2.68827,1.92905,0.58998,0.40164,0.44322,0.14165,2.12082,2.09671,2.23909,6.6156e-06,6.6156e-06,6.6156e-06
