epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,479.555,1.88056,2.3394,1.99942,0.32364,0.28727,0.30964,0.13503,2.22506,2.2866,2.44386,0.000272177,0.000272177,0.000272177
38,489.414,1.83785,2.30785,1.95364,0.23734,0.38545,0.29484,0.14005,2.28333,2.25685,2.50871,0.000269821,0.000269821,0.000269821
39,499.47,1.86692,2.29358,1.96256,0.41847,0.2631,0.27249,0.11052,2.17809,2.35324,2.3126,0.000267464,0.000267464,0.000267464
40,509.609,1.86974,2.3314,1.96686,0.3882,0.38182,0.26601,0.09126,2.24341,2.36885,2.44403,0.000265108,0.000265108,0.000265108
41,519.665,1.83895,2.23851,1.9427,0.20258,0.4664,0.24032,0.07688,2.16761,2.3514,2.30086,0.000262752,0.000262752,0.000262752
42,529.767,1.87832,2.23985,1.93595,0.26923,0.54379,0.35302,0.10563,2.14865,2.32,2.346,0.000260396,0.000260396,0.000260396
43,539.811,1.84203,2.22914,1.93511,0.50681,0.3303,0.32967,0.11878,2.22057,2.31789,2.36787,0.00025804,0.00025804,0.00025804
44,549.873,1.89339,2.17943,1.96297,0.27352,0.52606,0.26924,0.0933,2.26272,2.19556,2.35835,0.000255683,0.000255683,0.000255683
45,560.114,1.89989,2.25533,1.96694,0.25181,0.40144,0.29931,0.11484,2.21183,2.28332,2.34674,0.000253327,0.000253327,0.000253327
46,570.018,1.81316,2.10502,1.90666,0.33293,0.35394,0.37867,0.135,2.27141,2.24734,2.40421,0.000250971,0.000250971,0.000250971
47,580.412,1.87157,2.15442,1.95118,0.29298,0.25939,0.31124,0.10753,2.19337,2.23337,2.3252,0.000248615,0.000248615,0.000248615
48,590.594,1.88167,2.15867,1.9528,0.31763,0.32904,0.27185,0.09359,2.17945,2.22729,2.32919,0.000246259,0.000246259,0.000246259
49,600.737,1.82805,2.14839,1.91136,0.2509,0.59877,0.37284,0.1275,2.24842,2.23563,2.42533,0.000243902,0.000243902,0.000243902
50,610.921,1.80665,2.12225,1.91494,0.43395,0.3417,0.46394,0.17328,2.30251,2.15844,2.4461,0.000241546,0.000241546,0.000241546
51,621.038,1.83875,2.08927,1.92188,0.3724,0.37542,0.39096,0.14752,2.28207,2.19794,2.44201,0.00023919,0.00023919,0.00023919
52,631.197,1.82226,2.07174,1.91639,0.25356,0.32557,0.32228,0.10433,2.20489,2.12252,2.38064,0.000236834,0.000236834,0.000236834
53,641.429,1.8499,2.10724,1.89775,0.29729,0.34038,0.37095,0.16548,2.19258,2.11,2.31312,0.000234478,0.000234478,0.000234478
54,651.614,1.81304,2.08399,1.89323,0.4025,0.4,0.37008,0.13698,2.2895,2.10739,2.41101,0.000232121,0.000232121,0.000232121
55,661.759,1.79565,2.0642,1.90749,0.44206,0.4439,0.39636,0.1387,2.25019,2.12858,2.34605,0.000229765,0.000229765,0.000229765
56,671.874,1.80048,2.04997,1.89975,0.30803,0.41551,0.40098,0.14201,2.22241,2.11796,2.35931,0.000227409,0.000227409,0.000227409
57,682.192,1.76484,2.00879,1.88423,0.30007,0.44,0.41502,0.1555,2.21051,2.08859,2.34084,0.000225053,0.000225053,0.000225053
58,692.418,1.77546,2.02933,1.84424,0.49656,0.37928,0.38372,0.15695,2.27049,2.15468,2.39223,0.000222697,0.000222697,0.000222697
59,702.796,1.831,2.07861,1.89815,0.43364,0.44197,0.36382,0.14216,2.2286,2.17183,2.37135,0.00022034,0.00022034,0.00022034
60,712.999,1.76865,1.99403,1.85719,0.29631,0.46767,0.39902,0.14634,2.23149,2.15035,2.39153,0.000217984,0.000217984,0.000217984
61,723.101,1.77199,2.00693,1.887,0.57794,0.51771,0.50203,0.14015,2.22952,2.23164,2.39583,0.000215628,0.000215628,0.000215628
62,733.171,1.75209,1.98885,1.84323,0.56077,0.55939,0.53407,0.1521,2.24593,2.07524,2.39136,0.000213272,0.000213272,0.000213272
63,743.158,1.73586,1.95694,1.83611,0.51104,0.57394,0.55485,0.19235,2.28354,2.17262,2.41707,0.000210916,0.000210916,0.000210916
64,753.494,1.77168,1.98391,1.84374,0.42582,0.45576,0.39186,0.15362,2.2783,2.20946,2.37944,0.000208559,0.000208559,0.000208559
65,763.641,1.77795,1.94485,1.84678,0.3558,0.57394,0.40552,0.14228,2.32971,2.08415,2.4137,0.000206203,0.000206203,0.000206203
66,774.168,1.80305,1.96652,1.85963,0.33879,0.47328,0.35354,0.13144,2.28319,2.11868,2.43833,0.000203847,0.000203847,0.000203847
67,784.523,1.77393,1.96902,1.88548,0.36979,0.42355,0.34179,0.11379,2.26758,2.31589,2.47796,0.000201491,0.000201491,0.000201491
68,794.756,1.75451,1.98557,1.85314,0.41104,0.46779,0.32559,0.128,2.25343,2.18626,2.42625,0.000199135,0.000199135,0.000199135
69,804.938,1.79371,1.91299,1.83756,0.39979,0.48182,0.33779,0.13829,2.30361,2.1351,2.46151,0.000196778,0.000196778,0.000196778
70,815.125,1.74488,1.92807,1.85438,0.37207,0.48182,0.31803,0.13106,2.35182,2.21731,2.47162,0.000194422,0.000194422,0.000194422
71,825.642,1.75173,1.90273,1.83808,0.48908,0.44485,0.48562,0.1547,2.34982,2.1505,2.45478,0.000192066,0.000192066,0.000192066
72,836.154,1.77642,1.90981,1.83139,0.54102,0.44485,0.46332,0.16546,2.35688,2.16501,2.47248,0.00018971,0.00018971,0.00018971
73,846.452,1.77967,1.88237,1.83569,0.44545,0.52061,0.40062,0.14336,2.2943,2.11405,2.38022,0.000187354,0.000187354,0.000187354
74,856.81,1.75676,1.90784,1.80773,0.44658,0.51218,0.36473,0.12403,2.2778,2.11854,2.35837,0.000184997,0.000184997,0.000184997
75,867.039,1.72303,1.92791,1.81258,0.36735,0.42788,0.34423,0.1168,2.28963,2.08083,2.37848,0.000182641,0.000182641,0.000182641
76,877.36,1.76394,1.89058,1.78537,0.29896,0.44243,0.34464,0.11394,2.29715,2.1026,2.35952,0.000180285,0.000180285,0.000180285
77,887.755,1.73367,1.83527,1.80188,0.41419,0.55758,0.36005,0.12509,2.34133,2.1377,2.41915,0.000177929,0.000177929,0.000177929
78,897.913,1.71047,1.79923,1.78411,0.33764,0.49988,0.32488,0.12671,2.36869,2.09877,2.46388,0.000175573,0.000175573,0.000175573
79,908.328,1.73333,1.78048,1.7802,0.33117,0.47394,0.36672,0.1236,2.36606,2.08718,2.43134,0.000173216,0.000173216,0.000173216
80,918.483,1.71377,1.77966,1.7493,0.4076,0.52293,0.3707,0.13866,2.37026,2.09537,2.44868,0.00017086,0.00017086,0.00017086
81,928.762,1.73797,1.83488,1.77545,0.42333,0.5367,0.38244,0.14455,2.35073,2.09848,2.45919,0.000168504,0.000168504,0.000168504
82,939.676,1.73028,1.80703,1.78841,0.40408,0.51697,0.37625,0.14487,2.3759,2.08864,2.46051,0.000166148,0.000166148,0.000166148
83,949.634,1.71036,1.85605,1.78238,0.43988,0.55758,0.3904,0.14943,2.37696,2.10272,2.43691,0.000163792,0.000163792,0.000163792
84,959.951,1.71459,1.80887,1.77831,0.47202,0.53907,0.46548,0.14481,2.40582,2.06687,2.43172,0.000161435,0.000161435,0.000161435
85,970.231,1.71964,1.80468,1.74438,0.51428,0.528,0.50747,0.16,2.35899,2.08129,2.43785,0.000159079,0.000159079,0.000159079
86,980.568,1.66191,1.71171,1.73141,0.58732,0.50606,0.51959,0.18516,2.39035,2.11231,2.45412,0.000156723,0.000156723,0.000156723
87,990.858,1.71872,1.75475,1.77045,0.52432,0.51315,0.52981,0.1967,2.42531,2.06222,2.49148,0.000154367,0.000154367,0.000154367
88,1001.28,1.72738,1.7794,1.77341,0.57081,0.53576,0.52693,0.16766,2.43424,2.12164,2.47558,0.000152011,0.000152011,0.000152011
89,1011.81,1.7125,1.74447,1.773,0.48624,0.52775,0.51162,0.17698,2.36508,2.16193,2.45567,0.000149654,0.000149654,0.000149654
90,1021.94,1.67067,1.72041,1.7506,0.34947,0.53515,0.38682,0.15953,2.41474,2.0738,2.48405,0.000147298,0.000147298,0.000147298
91,1032.24,1.71957,1.75043,1.77971,0.30359,0.46089,0.38256,0.14274,2.40372,2.03477,2.47262,0.000144942,0.000144942,0.000144942
92,1042.54,1.68497,1.72682,1.73195,0.35816,0.42242,0.4007,0.18156,2.37185,2.10576,2.47798,0.000142586,0.000142586,0.000142586
93,1053.26,1.68212,1.73585,1.76181,0.33515,0.53172,0.38572,0.17287,2.36792,2.08225,2.44754,0.00014023,0.00014023,0.00014023
94,1063.65,1.72999,1.74246,1.7647,0.41328,0.44788,0.47204,0.17758,2.36966,2.04838,2.45204,0.000137873,0.000137873,0.000137873
95,1074.04,1.67719,1.67238,1.72864,0.46768,0.46992,0.48647,0.17844,2.37163,2.05069,2.46083,0.000135517,0.000135517,0.000135517
96,1084.35,1.69671,1.7163,1.72582,0.36332,0.53762,0.40929,0.19086,2.41563,2.03127,2.48871,0.000133161,0.000133161,0.000133161
97,1094.65,1.61425,1.65874,1.71677,0.47119,0.46163,0.50707,0.17583,2.44578,2.07556,2.53844,0.000130805,0.000130805,0.000130805
98,1104.71,1.66529,1.67557,1.71514,0.42202,0.57394,0.42807,0.15022,2.3957,2.04586,2.48393,0.000128449,0.000128449,0.000128449
99,1115.36,1.65047,1.6355,1.71042,0.39587,0.59631,0.45743,0.15425,2.37224,2.05384,2.44887,0.000126092,0.000126092,0.000126092
100,1125.72,1.68375,1.68555,1.73348,0.54686,0.54388,0.55287,0.16696,2.42257,2.06961,2.50731,0.000123736,0.000123736,0.000123736
101,1135.91,1.66975,1.66976,1.72776,0.50745,0.54925,0.50104,0.16505,2.48878,2.06864,2.54241,0.00012138,0.00012138,0.00012138
102,1146.04,1.68355,1.65988,1.72278,0.52764,0.55396,0.44976,0.18082,2.44948,2.01968,2.49292,0.000119024,0.000119024,0.000119024
103,1156.34,1.63506,1.66825,1.69181,0.45048,0.56121,0.43702,0.17144,2.39215,1.94469,2.46603,0.000116668,0.000116668,0.000116668
104,1166.58,1.62876,1.6373,1.70681,0.40308,0.57212,0.40123,0.15612,2.33552,2.01205,2.42109,0.000114311,0.000114311,0.000114311
105,1176.85,1.65819,1.6618,1.70265,0.37267,0.46485,0.40517,0.17138,2.38016,2.07053,2.43693,0.000111955,0.000111955,0.000111955
106,1187.06,1.63914,1.62722,1.70646,0.39472,0.45758,0.37123,0.15478,2.43924,2.09064,2.51297,0.000109599,0.000109599,0.000109599
107,1197.26,1.61421,1.6089,1.67756,0.38178,0.54106,0.40452,0.16726,2.41987,2.04314,2.48188,0.000107243,0.000107243,0.000107243
108,1207.57,1.65097,1.60965,1.71295,0.42208,0.56848,0.42543,0.17039,2.44443,2.05239,2.48133,0.000104887,0.000104887,0.000104887
109,1217.97,1.69602,1.65791,1.73941,0.52443,0.55017,0.51715,0.19318,2.42739,2.1079,2.48207,0.00010253,0.00010253,0.00010253
110,1228.07,1.67142,1.58629,1.68254,0.49248,0.47549,0.46801,0.20383,2.44634,2.05964,2.49993,0.000100174,0.000100174,0.000100174
111,1238.52,1.69712,1.64965,1.71332,0.43146,0.44306,0.45351,0.19817,2.41848,2.02569,2.4477,9.7818e-05,9.7818e-05,9.7818e-05
112,1248.89,1.59826,1.5992,1.68762,0.38353,0.60909,0.44941,0.17949,2.40226,2.04891,2.43788,9.54618e-05,9.54618e-05,9.54618e-05
113,1259.02,1.6228,1.60967,1.6923,0.47195,0.56466,0.5073,0.18383,2.43248,2.03519,2.48222,9.31056e-05,9.31056e-05,9.31056e-05
114,1269.28,1.63773,1.60586,1.69409,0.44259,0.59819,0.46435,0.17977,2.42475,1.99422,2.45961,9.07494e-05,9.07494e-05,9.07494e-05
115,1279.78,1.64499,1.62961,1.70796,0.48458,0.56774,0.46961,0.18949,2.39111,2.00071,2.41687,8.83932e-05,8.83932e-05,8.83932e-05
116,1290.07,1.65741,1.605,1.69312,0.5549,0.55346,0.55705,0.19597,2.40207,1.95961,2.45152,8.6037e-05,8.6037e-05,8.6037e-05
117,1300.37,1.58747,1.56214,1.65332,0.56663,0.55732,0.54885,0.18902,2.3595,1.96161,2.41068,8.36808e-05,8.36808e-05,8.36808e-05
118,1310.81,1.60841,1.56285,1.67333,0.49842,0.54619,0.47241,0.17554,2.40212,1.96456,2.42499,8.13246e-05,8.13246e-05,8.13246e-05
119,1321.04,1.63827,1.59968,1.66031,0.49713,0.45543,0.44051,0.16599,2.42114,1.97428,2.40077,7.89684e-05,7.89684e-05,7.89684e-05
120,1331.33,1.62681,1.53476,1.65605,0.45798,0.56396,0.46219,0.17538,2.41611,1.93044,2.43921,7.66122e-05,7.66122e-05,7.66122e-05
121,1341.49,1.64384,1.57679,1.69706,0.45139,0.56121,0.45388,0.17063,2.38837,1.94592,2.42572,7.4256e-05,7.4256e-05,7.4256e-05
122,1351.8,1.61859,1.61272,1.68052,0.46765,0.45358,0.40632,0.15689,2.40616,2.00844,2.46265,7.18998e-05,7.18998e-05,7.18998e-05
123,1361.96,1.62603,1.51729,1.66996,0.45936,0.43619,0.39854,0.14947,2.4476,2.08779,2.51905,6.95436e-05,6.95436e-05,6.95436e-05
124,1372.56,1.60314,1.55339,1.68854,0.4866,0.54197,0.4295,0.15443,2.48879,2.10773,2.52212,6.71874e-05,6.71874e-05,6.71874e-05
125,1382.6,1.60756,1.52827,1.61936,0.39335,0.45939,0.39802,0.16554,2.47891,2.08705,2.49534,6.48312e-05,6.48312e-05,6.48312e-05
126,1392.85,1.58413,1.5809,1.66947,0.38422,0.4297,0.3987,0.17052,2.45315,2.04222,2.47428,6.2475e-05,6.2475e-05,6.2475e-05
127,1402.86,1.55385,1.49488,1.63706,0.43815,0.56334,0.51999,0.18886,2.46837,2.03332,2.51315,6.01188e-05,6.01188e-05,6.01188e-05
128,1413.46,1.63721,1.54249,1.66933,0.41693,0.55932,0.49726,0.18003,2.50936,2.02365,2.52401,5.77626e-05,5.77626e-05,5.77626e-05
129,1423.74,1.58915,1.52311,1.64836,0.46635,0.55758,0.47562,0.18451,2.50801,2.01208,2.51543,5.54064e-05,5.54064e-05,5.54064e-05
130,1433.98,1.6076,1.54529,1.66826,0.51671,0.55758,0.49046,0.18841,2.51508,2.01169,2.52342,5.30502e-05,5.30502e-05,5.30502e-05
131,1444.28,1.64133,1.57063,1.66484,0.48517,0.55394,0.48493,0.17721,2.48184,2.02316,2.51355,5.0694e-05,5.0694e-05,5.0694e-05
132,1454.76,1.59553,1.49854,1.64661,0.43977,0.52606,0.45218,0.17188,2.45775,2.01711,2.4883,4.83378e-05,4.83378e-05,4.83378e-05
133,1465.1,1.59566,1.5187,1.63881,0.42392,0.5703,0.4962,0.18113,2.46352,2.01666,2.49888,4.59816e-05,4.59816e-05,4.59816e-05
134,1475.24,1.55419,1.47595,1.62756,0.3826,0.56668,0.49147,0.18245,2.44984,2.02565,2.48115,4.36254e-05,4.36254e-05,4.36254e-05
135,1485.57,1.59994,1.50144,1.64309,0.41735,0.5703,0.46897,0.18437,2.46342,2.01039,2.50363,4.12692e-05,4.12692e-05,4.12692e-05
136,1495.76,1.60308,1.51701,1.63375,0.42246,0.52587,0.45891,0.18312,2.47688,2.02407,2.5164,3.8913e-05,3.8913e-05,3.8913e-05
137,1506.07,1.59747,1.51363,1.66234,0.36422,0.51997,0.41159,0.17396,2.48413,2.03144,2.52133,3.65568e-05,3.65568e-05,3.65568e-05
138,1516.29,1.55416,1.49111,1.6267,0.48482,0.44186,0.46464,0.17759,2.48115,2.05442,2.52664,3.42006e-05,3.42006e-05,3.42006e-05
139,1526.37,1.59132,1.55441,1.63868,0.47749,0.55576,0.50425,0.18498,2.50022,2.03044,2.55786,3.18444e-05,3.18444e-05,3.18444e-05
140,1536.59,1.5478,1.49793,1.61625,0.46377,0.55212,0.4928,0.17493,2.47677,2.02238,2.51023,2.94882e-05,2.94882e-05,2.94882e-05
141,1545.91,1.55479,1.60469,1.74348,0.41188,0.56848,0.44429,0.16824,2.50057,2.01267,2.55554,2.7132e-05,2.7132e-05,2.7132e-05
142,1555.07,1.46688,1.48175,1.66623,0.53664,0.45394,0.45413,0.15241,2.54337,2.03587,2.60974,2.47758e-05,2.47758e-05,2.47758e-05
143,1563.99,1.5385,1.51494,1.69435,0.514,0.44504,0.44469,0.1553,2.54784,2.02596,2.64369,2.24196e-05,2.24196e-05,2.24196e-05
144,1573.1,1.48223,1.41358,1.67479,0.47373,0.44176,0.43383,0.15687,2.51491,1.96868,2.59148,2.00634e-05,2.00634e-05,2.00634e-05
145,1582.24,1.42858,1.3715,1.64169,0.4525,0.47545,0.44078,0.1617,2.49571,1.97936,2.56531,1.77072e-05,1.77072e-05,1.77072e-05
146,1591.48,1.45779,1.40833,1.67047,0.4688,0.45595,0.43786,0.16076,2.48787,1.97806,2.54671,1.5351e-05,1.5351e-05,1.5351e-05
147,1600.68,1.42697,1.40665,1.63761,0.47846,0.4424,0.44444,0.16168,2.48325,1.97655,2.54443,1.29948e-05,1.29948e-05,1.29948e-05
148,1609.72,1.39351,1.34226,1.62237,0.46026,0.44691,0.44851,0.17107,2.46485,1.98151,2.53135,1.06386e-05,1.06386e-05,1.06386e-05
149,1618.81,1.38371,1.327,1.61353,0.47403,0.45304,0.44885,0.17592,2.47124,1.98832,2.54255,8.2824e-06,8.2824e-06,8.2824e-06
150,1627.82,1.39474,1.3165,1.60803,0.47585,0.45251,0.43343,0.16468,2.48452,1.99157,2.55634,5.9262e-06,5.9262e-06,5.9262e-06
