epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,208.725,1.70102,1.40581,1.33921,0.67223,0.73206,0.73146,0.34879,1.75232,1.10716,1.36035,0.0009076,0.0009076,0.0009076
16,221.943,1.72263,1.38045,1.34068,0.67578,0.7619,0.71966,0.33333,1.8141,1.11071,1.39357,0.000901,0.000901,0.000901
17,235.237,1.7211,1.40356,1.35712,0.70401,0.7374,0.74589,0.34762,1.81549,1.05947,1.37113,0.0008944,0.0008944,0.0008944
18,248.692,1.71766,1.35485,1.33126,0.73382,0.79387,0.77636,0.4043,1.64848,1.00784,1.29704,0.0008878,0.0008878,0.0008878
19,261.939,1.6904,1.31113,1.31966,0.66301,0.79021,0.7565,0.37233,1.7252,1.02071,1.32388,0.0008812,0.0008812,0.0008812
20,274.464,1.6457,1.27175,1.29943,0.65988,0.8042,0.73727,0.36973,1.6541,0.99958,1.29703,0.0008746,0.0008746,0.0008746
21,287.692,1.66011,1.29453,1.31689,0.71862,0.79512,0.76272,0.38688,1.73839,0.93948,1.35236,0.000868,0.000868,0.000868
22,301.189,1.67789,1.28289,1.32562,0.6898,0.77983,0.75643,0.37473,1.69654,0.98169,1.33184,0.0008614,0.0008614,0.0008614
23,314.407,1.66411,1.29675,1.31115,0.72392,0.83695,0.77803,0.38824,1.73549,0.98164,1.35025,0.0008548,0.0008548,0.0008548
24,327.31,1.65024,1.24761,1.312,0.72223,0.78286,0.78862,0.41193,1.66659,0.94551,1.31302,0.0008482,0.0008482,0.0008482
25,340.572,1.65408,1.2801,1.30321,0.69829,0.77623,0.75763,0.39291,1.62982,1.08729,1.30034,0.0008416,0.0008416,0.0008416
26,353.747,1.65647,1.19721,1.30363,0.72956,0.77679,0.78679,0.38124,1.72457,0.94547,1.33991,0.000835,0.000835,0.000835
27,367.174,1.62776,1.18451,1.30593,0.73542,0.78087,0.78,0.41029,1.642,0.88429,1.29387,0.0008284,0.0008284,0.0008284
28,380.487,1.67087,1.20502,1.30727,0.71698,0.79598,0.79894,0.40917,1.66906,0.92765,1.31247,0.0008218,0.0008218,0.0008218
29,393.561,1.62348,1.13259,1.2759,0.7615,0.77464,0.80709,0.40476,1.71765,0.85729,1.32163,0.0008152,0.0008152,0.0008152
30,406.72,1.61516,1.1661,1.27905,0.77143,0.76944,0.78788,0.3914,1.71456,0.91736,1.32812,0.0008086,0.0008086,0.0008086
31,420.188,1.61434,1.15649,1.27178,0.72202,0.80502,0.79902,0.39314,1.69005,0.88745,1.29859,0.000802,0.000802,0.000802
32,433.392,1.62819,1.15301,1.2924,0.75104,0.78812,0.80132,0.42557,1.59989,0.85892,1.26254,0.0007954,0.0007954,0.0007954
33,446.731,1.67132,1.17678,1.29986,0.71245,0.82761,0.79444,0.41722,1.61917,0.90538,1.27763,0.0007888,0.0007888,0.0007888
34,460.073,1.63504,1.11671,1.28083,0.79992,0.75501,0.80807,0.45053,1.56686,0.85747,1.26383,0.0007822,0.0007822,0.0007822
35,473.193,1.62633,1.14818,1.28669,0.68446,0.79562,0.76196,0.39657,1.62366,0.90154,1.28709,0.0007756,0.0007756,0.0007756
36,486.879,1.63849,1.16011,1.28514,0.72077,0.81636,0.78922,0.41981,1.6146,0.83474,1.2709,0.000769,0.000769,0.000769
37,499.954,1.60978,1.10649,1.2662,0.75555,0.7907,0.78642,0.40228,1.68227,0.84822,1.31677,0.0007624,0.0007624,0.0007624
38,513.268,1.62913,1.1162,1.30948,0.78235,0.74418,0.79604,0.4273,1.64015,0.85927,1.28395,0.0007558,0.0007558,0.0007558
39,526.549,1.62288,1.13706,1.2883,0.72805,0.81862,0.79295,0.40636,1.70106,0.87507,1.32192,0.0007492,0.0007492,0.0007492
40,539.984,1.61268,1.10246,1.27635,0.71546,0.82671,0.78385,0.42833,1.63421,0.85353,1.2827,0.0007426,0.0007426,0.0007426
41,553.236,1.59191,1.10679,1.25845,0.72207,0.80602,0.78502,0.41813,1.65317,0.84132,1.29433,0.000736,0.000736,0.000736
42,566.519,1.58975,1.09349,1.27897,0.71045,0.78215,0.78609,0.40019,1.69078,0.87442,1.31512,0.0007294,0.0007294,0.0007294
43,579.741,1.60655,1.11617,1.28828,0.69809,0.83443,0.81161,0.42003,1.63527,0.83275,1.29223,0.0007228,0.0007228,0.0007228
44,593.336,1.58864,1.07913,1.25806,0.72174,0.82316,0.80774,0.43418,1.59563,0.84371,1.27737,0.0007162,0.0007162,0.0007162
45,607.347,1.6009,1.12252,1.27169,0.69335,0.83781,0.79665,0.41712,1.66523,0.84643,1.30595,0.0007096,0.0007096,0.0007096
46,620.693,1.61676,1.09661,1.28062,0.68919,0.76359,0.75209,0.40308,1.61536,0.86081,1.27266,0.000703,0.000703,0.000703
47,633.967,1.59356,1.06876,1.26037,0.69647,0.82297,0.79488,0.41278,1.63966,0.83334,1.2773,0.0006964,0.0006964,0.0006964
48,647.377,1.60212,1.12416,1.28452,0.69566,0.84437,0.80912,0.42651,1.64821,0.84023,1.28542,0.0006898,0.0006898,0.0006898
49,661.049,1.58849,1.07321,1.24419,0.7221,0.82352,0.79189,0.42943,1.63197,0.82894,1.28193,0.0006832,0.0006832,0.0006832
50,674.61,1.57985,1.04326,1.24974,0.73297,0.85233,0.82087,0.42522,1.68201,0.83518,1.28779,0.0006766,0.0006766,0.0006766
51,687.432,1.57416,1.02994,1.24452,0.72958,0.83926,0.81163,0.44427,1.59857,0.80068,1.2579,0.00067,0.00067,0.00067
52,700.889,1.58608,1.0338,1.2419,0.7951,0.77741,0.82248,0.42338,1.68973,0.81713,1.30301,0.0006634,0.0006634,0.0006634
53,714.366,1.55456,1.02623,1.25785,0.75539,0.82453,0.81179,0.43277,1.68055,0.81247,1.30153,0.0006568,0.0006568,0.0006568
54,728.035,1.56682,1.02573,1.23774,0.7297,0.82727,0.79406,0.4376,1.58556,0.80149,1.24955,0.0006502,0.0006502,0.0006502
55,741.627,1.56824,1.05092,1.2623,0.79936,0.77496,0.80237,0.45818,1.5575,0.79202,1.25061,0.0006436,0.0006436,0.0006436
56,754.828,1.54286,0.99349,1.22552,0.73118,0.77228,0.79736,0.44427,1.56579,0.80962,1.25898,0.000637,0.000637,0.000637
57,768.047,1.54643,0.97059,1.21712,0.74113,0.7847,0.78512,0.43581,1.60435,0.80769,1.26168,0.0006304,0.0006304,0.0006304
58,781.97,1.57128,1.00845,1.26097,0.73623,0.7919,0.80033,0.45816,1.54004,0.78125,1.24519,0.0006238,0.0006238,0.0006238
59,795.395,1.58442,1.0486,1.25482,0.74272,0.79958,0.82015,0.46583,1.5599,0.78153,1.24827,0.0006172,0.0006172,0.0006172
60,808.838,1.53026,0.97627,1.21567,0.72511,0.81252,0.81173,0.44918,1.60752,0.78236,1.26527,0.0006106,0.0006106,0.0006106
61,822.387,1.52954,0.9918,1.24645,0.7311,0.83351,0.82575,0.4502,1.66788,0.8354,1.30914,0.000604,0.000604,0.000604
62,836.071,1.56007,1.00955,1.24398,0.71064,0.838,0.81722,0.4492,1.59072,0.79361,1.26403,0.0005974,0.0005974,0.0005974
63,849.903,1.51957,0.99555,1.23583,0.75747,0.82746,0.82026,0.46871,1.54541,0.77444,1.24577,0.0005908,0.0005908,0.0005908
64,863.339,1.52976,0.99231,1.21103,0.7147,0.79338,0.79144,0.42928,1.60387,0.8059,1.26521,0.0005842,0.0005842,0.0005842
65,876.79,1.53647,0.95776,1.2562,0.7398,0.81581,0.8115,0.45032,1.60193,0.80769,1.26779,0.0005776,0.0005776,0.0005776
66,890.349,1.55688,0.98016,1.23081,0.76351,0.78654,0.79728,0.43227,1.65363,0.79722,1.29292,0.000571,0.000571,0.000571
67,904.254,1.55699,1.00657,1.24074,0.73259,0.76597,0.79086,0.43079,1.58902,0.7699,1.25713,0.0005644,0.0005644,0.0005644
68,917.887,1.52138,0.98822,1.22006,0.72354,0.8555,0.79825,0.44779,1.58954,0.79286,1.26972,0.0005578,0.0005578,0.0005578
69,931.455,1.55329,0.98714,1.23821,0.71498,0.85147,0.80876,0.44273,1.60889,0.79127,1.27049,0.0005512,0.0005512,0.0005512
70,944.701,1.50999,0.95269,1.2255,0.78023,0.79737,0.81746,0.46982,1.56335,0.75912,1.24805,0.0005446,0.0005446,0.0005446
71,958.589,1.50229,0.95265,1.20727,0.71272,0.84411,0.78219,0.44478,1.53682,0.76336,1.23432,0.000538,0.000538,0.000538
72,972.205,1.52115,0.97594,1.22987,0.77252,0.76393,0.78938,0.43845,1.54662,0.78278,1.25605,0.0005314,0.0005314,0.0005314
73,985.641,1.52751,0.98428,1.23406,0.74233,0.79778,0.7828,0.43355,1.57481,0.78597,1.25912,0.0005248,0.0005248,0.0005248
74,999.109,1.50709,0.9661,1.20618,0.72522,0.80787,0.81149,0.45689,1.55432,0.77014,1.24214,0.0005182,0.0005182,0.0005182
75,1012.94,1.50484,0.96487,1.22179,0.75207,0.77476,0.79444,0.44514,1.58226,0.78858,1.27402,0.0005116,0.0005116,0.0005116
76,1026.57,1.50812,0.95485,1.21797,0.77257,0.78065,0.8143,0.44992,1.59882,0.73821,1.26139,0.000505,0.000505,0.000505
77,1040.22,1.49542,0.91665,1.21364,0.73708,0.82712,0.79818,0.44269,1.56924,0.76132,1.25848,0.0004984,0.0004984,0.0004984
78,1053.58,1.4889,0.93402,1.2126,0.74335,0.80188,0.79009,0.43883,1.54637,0.76435,1.25099,0.0004918,0.0004918,0.0004918
79,1067.08,1.49155,0.94429,1.21666,0.79091,0.80903,0.82309,0.45558,1.5595,0.77344,1.2453,0.0004852,0.0004852,0.0004852
80,1080.89,1.48736,0.92178,1.21253,0.74841,0.8218,0.80721,0.46045,1.55396,0.78939,1.24397,0.0004786,0.0004786,0.0004786
81,1094.6,1.5028,0.92504,1.21942,0.75681,0.7985,0.82198,0.46592,1.55687,0.76587,1.24737,0.000472,0.000472,0.000472
82,1107.9,1.48531,0.91907,1.20991,0.74249,0.85944,0.79958,0.45675,1.56972,0.74545,1.25461,0.0004654,0.0004654,0.0004654
83,1121.26,1.49653,0.92781,1.21455,0.78897,0.82342,0.82833,0.46691,1.54901,0.7304,1.24955,0.0004588,0.0004588,0.0004588
84,1134.77,1.47637,0.90481,1.19656,0.76798,0.84967,0.82093,0.46489,1.54275,0.73198,1.23752,0.0004522,0.0004522,0.0004522
85,1148.6,1.4867,0.93745,1.22774,0.7093,0.85552,0.81345,0.47604,1.52497,0.73592,1.24407,0.0004456,0.0004456,0.0004456
86,1162.34,1.48089,0.9332,1.20696,0.73652,0.82757,0.80776,0.46786,1.53603,0.73144,1.24634,0.000439,0.000439,0.000439
87,1175.84,1.51212,0.91538,1.21402,0.7291,0.81097,0.79559,0.44996,1.54551,0.73571,1.24142,0.0004324,0.0004324,0.0004324
88,1189.01,1.48155,0.91601,1.20408,0.73313,0.81938,0.80985,0.46325,1.56249,0.736,1.24309,0.0004258,0.0004258,0.0004258
89,1202.85,1.45695,0.90203,1.1868,0.77377,0.80599,0.82069,0.47133,1.52993,0.73283,1.23118,0.0004192,0.0004192,0.0004192
90,1216.33,1.46575,0.93006,1.21356,0.7765,0.80515,0.81436,0.46594,1.56535,0.74309,1.25299,0.0004126,0.0004126,0.0004126
91,1229.64,1.45573,0.88228,1.20596,0.79947,0.80378,0.81785,0.46309,1.54277,0.73137,1.24416,0.000406,0.000406,0.000406
92,1243.25,1.47584,0.92019,1.22036,0.80469,0.75523,0.82361,0.47523,1.54213,0.73406,1.23937,0.0003994,0.0003994,0.0003994
93,1256.87,1.46503,0.89514,1.202,0.76995,0.79911,0.82098,0.46169,1.55962,0.74284,1.25264,0.0003928,0.0003928,0.0003928
94,1270.62,1.47886,0.95492,1.21858,0.75903,0.79779,0.82129,0.44372,1.59635,0.74636,1.26118,0.0003862,0.0003862,0.0003862
95,1284.05,1.43093,0.87538,1.19539,0.77021,0.81624,0.82581,0.47373,1.54455,0.72829,1.24582,0.0003796,0.0003796,0.0003796
96,1297.68,1.44748,0.87502,1.18358,0.71108,0.86844,0.80651,0.44658,1.56829,0.72591,1.25468,0.000373,0.000373,0.000373
97,1311.06,1.44052,0.86839,1.20191,0.7593,0.82237,0.82379,0.46719,1.54095,0.72221,1.24273,0.0003664,0.0003664,0.0003664
98,1324.8,1.46991,0.89295,1.18332,0.71224,0.83967,0.8065,0.46001,1.55287,0.74319,1.24769,0.0003598,0.0003598,0.0003598
99,1338.73,1.47874,0.90203,1.18839,0.76566,0.81729,0.80659,0.45728,1.57183,0.73198,1.24992,0.0003532,0.0003532,0.0003532
100,1352.27,1.46236,0.8809,1.19606,0.74535,0.82265,0.80033,0.45954,1.54418,0.74072,1.24655,0.0003466,0.0003466,0.0003466
101,1365.98,1.45945,0.89409,1.1873,0.76972,0.82665,0.81837,0.46646,1.57276,0.71368,1.24877,0.00034,0.00034,0.00034
102,1380,1.47326,0.88861,1.19019,0.76401,0.80161,0.81369,0.46125,1.54753,0.7004,1.25409,0.0003334,0.0003334,0.0003334
103,1393.26,1.43125,0.85725,1.18009,0.73728,0.85653,0.80936,0.45743,1.55055,0.71384,1.25265,0.0003268,0.0003268,0.0003268
104,1406.48,1.454,0.8719,1.17655,0.70862,0.84952,0.78788,0.44821,1.55476,0.74764,1.24951,0.0003202,0.0003202,0.0003202
105,1419.71,1.43838,0.84819,1.19069,0.74655,0.84709,0.82624,0.47039,1.57045,0.71935,1.25175,0.0003136,0.0003136,0.0003136
106,1433.08,1.43826,0.86546,1.17329,0.76779,0.79495,0.81295,0.46441,1.5561,0.72987,1.24924,0.000307,0.000307,0.000307
107,1446.83,1.42285,0.86897,1.19904,0.77904,0.76871,0.80557,0.45183,1.55795,0.73175,1.2531,0.0003004,0.0003004,0.0003004
108,1460.07,1.43145,0.85758,1.17641,0.79967,0.83733,0.81891,0.45553,1.57248,0.71479,1.26471,0.0002938,0.0002938,0.0002938
109,1473.72,1.45802,0.8817,1.18916,0.77172,0.79272,0.80566,0.4506,1.60581,0.73231,1.26985,0.0002872,0.0002872,0.0002872
110,1486.93,1.41767,0.82925,1.16997,0.70507,0.86582,0.80051,0.44254,1.59129,0.71812,1.2647,0.0002806,0.0002806,0.0002806
111,1500.66,1.43248,0.84186,1.16703,0.72823,0.78502,0.80061,0.45138,1.59189,0.72473,1.26925,0.000274,0.000274,0.000274
112,1514.12,1.42005,0.84514,1.17508,0.75996,0.78413,0.80574,0.45807,1.55785,0.7168,1.25227,0.0002674,0.0002674,0.0002674
113,1527.69,1.42474,0.85646,1.16732,0.75039,0.8122,0.792,0.46195,1.53186,0.7533,1.24649,0.0002608,0.0002608,0.0002608
114,1541.42,1.40489,0.85031,1.1828,0.74409,0.81961,0.79694,0.45795,1.55345,0.72881,1.25352,0.0002542,0.0002542,0.0002542
115,1555.15,1.40205,0.8183,1.16616,0.71231,0.82956,0.79495,0.4611,1.5439,0.72852,1.2602,0.0002476,0.0002476,0.0002476
116,1568.75,1.40957,0.83006,1.16179,0.70659,0.83234,0.80459,0.46005,1.58233,0.71824,1.27188,0.000241,0.000241,0.000241
117,1582.06,1.39163,0.81364,1.15309,0.72321,0.84727,0.81567,0.46135,1.55174,0.71228,1.25578,0.0002344,0.0002344,0.0002344
118,1595.56,1.42436,0.84516,1.16583,0.69838,0.7928,0.79393,0.45588,1.56095,0.75283,1.25842,0.0002278,0.0002278,0.0002278
119,1608.9,1.40041,0.82452,1.16579,0.75585,0.80178,0.80079,0.46686,1.53627,0.70634,1.24654,0.0002212,0.0002212,0.0002212
120,1622.57,1.40088,0.82557,1.16035,0.71869,0.79013,0.80804,0.46726,1.51581,0.70582,1.23082,0.0002146,0.0002146,0.0002146
121,1636.01,1.39539,0.81909,1.17503,0.71131,0.85137,0.80994,0.47434,1.50513,0.71187,1.22542,0.000208,0.000208,0.000208
122,1649.36,1.37294,0.81287,1.15249,0.71362,0.85591,0.79782,0.46794,1.51637,0.71263,1.22781,0.0002014,0.0002014,0.0002014
123,1662.67,1.41196,0.82577,1.17761,0.70441,0.85828,0.80333,0.47155,1.51686,0.70709,1.22475,0.0001948,0.0001948,0.0001948
124,1676.42,1.38822,0.80737,1.16418,0.71629,0.82811,0.79047,0.46513,1.51295,0.70831,1.22265,0.0001882,0.0001882,0.0001882
125,1689.97,1.39154,0.82668,1.16014,0.73137,0.82573,0.80169,0.47288,1.51274,0.70417,1.22919,0.0001816,0.0001816,0.0001816
126,1703.32,1.37532,0.82359,1.15385,0.7146,0.8041,0.80465,0.46479,1.54331,0.71475,1.24298,0.000175,0.000175,0.000175
127,1716.64,1.36506,0.81704,1.15165,0.70525,0.87867,0.81248,0.46339,1.54679,0.70312,1.24577,0.0001684,0.0001684,0.0001684
128,1730.11,1.38379,0.80174,1.15587,0.68897,0.81776,0.80193,0.46745,1.5327,0.71504,1.23999,0.0001618,0.0001618,0.0001618
129,1744.03,1.37638,0.79843,1.15965,0.73197,0.80175,0.80612,0.47576,1.51809,0.69549,1.22855,0.0001552,0.0001552,0.0001552
130,1757.56,1.38559,0.80362,1.16183,0.73577,0.82577,0.81816,0.47836,1.52123,0.70312,1.23597,0.0001486,0.0001486,0.0001486
131,1770.86,1.38123,0.81065,1.1415,0.7139,0.83488,0.81467,0.47881,1.50958,0.71122,1.23253,0.000142,0.000142,0.000142
132,1784.1,1.36389,0.79321,1.13681,0.80299,0.77808,0.81187,0.4802,1.51334,0.70081,1.22945,0.0001354,0.0001354,0.0001354
133,1797.53,1.37951,0.79993,1.1484,0.71604,0.8235,0.80043,0.46862,1.51664,0.70951,1.23202,0.0001288,0.0001288,0.0001288
134,1810.88,1.38289,0.79989,1.14694,0.71614,0.83317,0.80392,0.47152,1.52856,0.70898,1.24034,0.0001222,0.0001222,0.0001222
135,1824.27,1.34312,0.78897,1.14944,0.73935,0.82901,0.8088,0.46875,1.54909,0.71336,1.24658,0.0001156,0.0001156,0.0001156
136,1837.78,1.35833,0.78553,1.14674,0.71918,0.83917,0.81092,0.47948,1.53736,0.70901,1.24115,0.000109,0.000109,0.000109
137,1851.33,1.36783,0.77114,1.16308,0.74446,0.82266,0.81747,0.48719,1.53633,0.70649,1.23573,0.0001024,0.0001024,0.0001024
138,1865.12,1.34359,0.77707,1.15276,0.7138,0.85022,0.81458,0.48179,1.51887,0.69484,1.23525,9.58e-05,9.58e-05,9.58e-05
139,1878.61,1.37115,0.77549,1.15493,0.76722,0.78431,0.81972,0.47661,1.52746,0.69864,1.24071,8.92e-05,8.92e-05,8.92e-05
140,1891.94,1.33327,0.7558,1.12955,0.70831,0.83728,0.81469,0.4776,1.53012,0.71119,1.24134,8.26e-05,8.26e-05,8.26e-05
141,1903.86,1.27831,0.69383,1.15798,0.72158,0.81128,0.80418,0.45922,1.56548,0.71911,1.25595,7.6e-05,7.6e-05,7.6e-05
142,1915.86,1.3026,0.66759,1.17127,0.78098,0.77722,0.80723,0.47376,1.52122,0.71185,1.24392,6.94e-05,6.94e-05,6.94e-05
143,1928.02,1.23435,0.62658,1.14967,0.70902,0.82958,0.80557,0.47416,1.51485,0.70871,1.24041,6.28e-05,6.28e-05,6.28e-05
144,1939.79,1.24283,0.6482,1.14572,0.70287,0.8602,0.8063,0.46689,1.5266,0.70522,1.24459,5.62e-05,5.62e-05,5.62e-05
145,1951.6,1.24299,0.62976,1.1574,0.6986,0.83339,0.81048,0.46948,1.5248,0.70657,1.24242,4.96e-05,4.96e-05,4.96e-05
146,1963.25,1.25106,0.62928,1.15404,0.69788,0.82676,0.79534,0.47129,1.52261,0.70952,1.24605,4.3e-05,4.3e-05,4.3e-05
147,1975.17,1.22082,0.61589,1.14443,0.72387,0.82796,0.80142,0.47183,1.51884,0.70895,1.24687,3.64e-05,3.64e-05,3.64e-05
148,1987.2,1.22989,0.61874,1.15203,0.70483,0.84266,0.80364,0.47362,1.51409,0.70919,1.24258,2.98e-05,2.98e-05,2.98e-05
149,1998.94,1.23803,0.61579,1.15118,0.71749,0.83145,0.80258,0.47483,1.51375,0.71574,1.24129,2.32e-05,2.32e-05,2.32e-05
150,2010.76,1.21709,0.62962,1.13825,0.71848,0.8316,0.80369,0.47424,1.51342,0.71467,1.24028,1.66e-05,1.66e-05,1.66e-05
