epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,50.4888,2.28152,5.40413,1.54433,0,0,0,0,2.54869,5.1273,1.24585,3.01587e-05,3.01587e-05,3.01587e-05
17,53.4955,2.20293,5.46957,1.60156,0,0,0,0,2.52518,5.11103,1.22206,3.12632e-05,3.12632e-05,3.12632e-05
18,57.1608,2.10451,5.31934,1.5165,0,0,0,0,2.52518,5.11103,1.22206,3.22545e-05,3.22545e-05,3.22545e-05
19,62.6786,2.10343,5.36689,1.5449,0,0,0,0,2.48604,5.09887,1.20453,3.31325e-05,3.31325e-05,3.31325e-05
20,65.0859,2.1081,5.25273,1.56586,0,0,0,0,2.48604,5.09887,1.20453,3.38973e-05,3.38973e-05,3.38973e-05
21,67.8706,1.99273,5.17604,1.47047,0,0,0,0,2.45018,5.08722,1.19399,3.45488e-05,3.45488e-05,3.45488e-05
22,70.4649,2.2038,5.32454,1.50803,0,0,0,0,2.45018,5.08722,1.19399,3.50871e-05,3.50871e-05,3.50871e-05
23,73.0888,2.06696,5.21071,1.55058,0,0,0,0,2.4578,5.05551,1.17106,3.5512e-05,3.5512e-05,3.5512e-05
24,75.2885,1.81152,5.19162,1.44994,0,0,0,0,2.4578,5.05551,1.17106,3.58238e-05,3.58238e-05,3.58238e-05
25,77.8662,1.97212,5.1536,1.50427,0,0,0,0,2.38282,5.03821,1.14254,3.60223e-05,3.60223e-05,3.60223e-05
26,80.3006,1.97229,5.14856,1.41179,0,0,0,0,2.38282,5.03821,1.14254,3.61075e-05,3.61075e-05,3.61075e-05
27,82.8941,2.19038,5.24143,1.49007,0,0,0,0,2.31093,5.01896,1.11934,3.60795e-05,3.60795e-05,3.60795e-05
28,85.1511,1.96919,5.13669,1.34223,0,0,0,0,2.31093,5.01896,1.11934,3.59382e-05,3.59382e-05,3.59382e-05
29,87.5453,1.86441,5.10564,1.32291,0,0,0,0,2.24455,5.00439,1.10141,3.56836e-05,3.56836e-05,3.56836e-05
30,89.9962,2.1586,5.2233,1.41776,0,0,0,0,2.24455,5.00439,1.10141,3.53159e-05,3.53159e-05,3.53159e-05
31,92.8417,1.98592,5.08103,1.42429,0,0,0,0,2.19679,4.99098,1.09462,3.48348e-05,3.48348e-05,3.48348e-05
32,95.6512,1.96489,4.88477,1.35297,0,0,0,0,2.19679,4.99098,1.09462,3.42405e-05,3.42405e-05,3.42405e-05
33,101.472,2.27809,5.05896,1.54951,0,0,0,0,2.15844,4.97704,1.09098,3.35329e-05,3.35329e-05,3.35329e-05
34,103.852,2.02486,5.06978,1.26706,0,0,0,0,2.15844,4.97704,1.09098,3.27121e-05,3.27121e-05,3.27121e-05
35,106.401,1.90645,4.89066,1.26865,0,0,0,0,2.1324,4.9625,1.09728,3.1778e-05,3.1778e-05,3.1778e-05
36,108.998,1.91772,4.98915,1.32641,0,0,0,0,2.1324,4.9625,1.09728,3.07307e-05,3.07307e-05,3.07307e-05
37,111.475,1.92809,4.99331,1.28214,0,0,0,0,2.09116,4.94385,1.08747,2.95701e-05,2.95701e-05,2.95701e-05
38,113.985,1.97152,4.90828,1.39376,0,0,0,0,2.09116,4.94385,1.08747,2.82963e-05,2.82963e-05,2.82963e-05
39,117.994,2.08325,4.98472,1.36276,0,0,0,0,2.06698,4.92768,1.08862,2.69092e-05,2.69092e-05,2.69092e-05
40,123.977,1.97129,4.8373,1.32817,0,0,0,0,2.06698,4.92768,1.08862,2.54088e-05,2.54088e-05,2.54088e-05
41,127.17,1.94871,5.26784,1.33548,0,0,0,0,2.04537,4.91227,1.08551,2.37952e-05,2.37952e-05,2.37952e-05
42,129.594,1.97639,5.20171,1.40368,0,0,0,0,2.04537,4.91227,1.08551,2.20683e-05,2.20683e-05,2.20683e-05
43,132.304,2.13072,5.14129,1.45357,0,0,0,0,2.03007,4.8986,1.08017,2.02282e-05,2.02282e-05,2.02282e-05
44,135.006,1.85135,4.96972,1.25242,0,0,0,0,2.03007,4.8986,1.08017,1.82748e-05,1.82748e-05,1.82748e-05
45,137.379,1.80031,4.90271,1.26179,0,0,0,0,2.02268,4.88808,1.07803,1.62082e-05,1.62082e-05,1.62082e-05
46,139.756,1.65766,5.03961,1.26035,0,0,0,0,2.02268,4.88808,1.07803,1.40283e-05,1.40283e-05,1.40283e-05
47,142.379,2.08667,5.33853,1.38719,0,0,0,0,2.04644,4.88394,1.08752,1.17352e-05,1.17352e-05,1.17352e-05
48,144.841,1.92973,5.04977,1.35442,0,0,0,0,2.04644,4.88394,1.08752,9.32875e-06,9.32875e-06,9.32875e-06
49,147.294,1.82003,4.77686,1.27482,0,0,0,0,2.05147,4.87787,1.09088,6.80909e-06,6.80909e-06,6.80909e-06
50,149.662,1.9982,4.95712,1.33358,0,0,0,0,2.05147,4.87787,1.09088,4.17617e-06,4.17617e-06,4.17617e-06
